id,date,Team,Opponent,Location,Game Result,Team Score,Opponent Score,Team Logo,Opponent Logo,Team Rank,Opponent Rank,Team Conf ID,Opponent Conf ID,Overall Record,Conf Record,is_conf_game,type_id,notes_headline,status_type_name,home_logo,home_conference_id,home_winner,home_current_rank,home_records,away_logo,away_conference_id,away_winner,away_current_rank,away_records,groups_id,groups_name,groups_short_name
401824271,2026-02-06T00:30Z,Alabama A&M,Grambling,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,99.0,99.0,26.0,26.0,8-9,4-1,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,26.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '5-13', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '4-4', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '1-8', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '2-3', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,26.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '8-9', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '6-1', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '1-5', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '4-1', 'type': 'vsconf'}]",26.0,Southwestern Athletic Conference,SWAC
401819701,2026-02-06T00:30Z,Wake Forest,SMU,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,99.0,99.0,2.0,2.0,12-8,2-6,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,2.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '8-11', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '5-5', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '2-5', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '1-6', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '12-8', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '8-5', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '1-3', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '2-6', 'type': 'vsconf'}]",2.0,Atlantic Coast Conference,ACC
401818481,2026-02-06T00:30Z,North Dakota,Omaha,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png,99.0,99.0,47.0,47.0,4-14,1-4,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png,47.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '2-19', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '2-6', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '0-11', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '0-6', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/155.png,47.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '4-14', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '4-5', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '0-7', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '1-4', 'type': 'vsconf'}]",47.0,Summit League,Summit
401808012,2026-02-06T00:30Z,UT Rio Grande Valley,Nicholls,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,99.0,99.0,25.0,25.0,9-9,6-3,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '8-8', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '4-4', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '4-4', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '4-5', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,25.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '9-9', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '5-4', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '4-3', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '6-3', 'type': 'vsconf'}]",25.0,Southland Conference,Southland
401807957,2026-02-06T00:30Z,Texas A&M-Corpus Christi,New Orleans,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,99.0,99.0,25.0,25.0,3-13,2-7,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,25.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '1-16', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '0-9', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '1-7', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '1-8', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '3-13', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '3-4', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '0-9', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '2-7', 'type': 'vsconf'}]",25.0,Southland Conference,Southland
401807932,2026-02-06T00:30Z,Houston Christian,McNeese,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,99.0,99.0,25.0,25.0,5-11,3-6,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,25.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '14-4', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '6-1', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '6-2', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '8-1', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,25.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '5-11', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '4-2', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '1-9', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '3-6', 'type': 'vsconf'}]",25.0,Southland Conference,Southland
401807906,2026-02-06T00:30Z,Northwestern State,Lamar,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,99.0,99.0,25.0,25.0,9-8,6-3,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '10-6', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '7-0', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '3-6', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '7-2', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '9-8', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '4-2', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '5-4', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '6-3', 'type': 'vsconf'}]",25.0,Southland Conference,Southland
401807885,2026-02-06T00:30Z,East Texas A&M,Stephen F. Austin,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/2837.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,99.0,99.0,25.0,25.0,7-9,3-6,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,25.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '13-5', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '8-1', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '4-3', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '7-2', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2837.png,25.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '7-9', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '5-3', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '2-6', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '3-6', 'type': 'vsconf'}]",25.0,Southland Conference,Southland
401807604,2026-02-06T00:30Z,Missouri,Arkansas,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,99.0,99.0,23.0,23.0,13-8,1-5,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,23.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '11-9', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '8-4', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '1-5', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '0-5', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,23.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '13-8', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '8-4', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '2-3', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '1-5', 'type': 'vsconf'}]",23.0,Southeastern Conference,SEC
401805124,2026-02-06T00:30Z,Utah Tech,UT Arlington,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/3101.png,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,99.0,99.0,30.0,30.0,6-10,1-5,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,30.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '8-10', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '5-2', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '1-7', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '2-4', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/3101.png,30.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '6-10', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '6-5', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '0-5', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '1-5', 'type': 'vsconf'}]",30.0,Western Athletic Conference,WAC
401805026,2026-02-06T00:30Z,Middle Tennessee,Missouri State,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,99.0,99.0,11.0,11.0,10-8,5-1,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,11.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '12-6', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '5-3', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '5-2', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '4-1', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '10-8', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '4-3', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '5-5', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '5-1', 'type': 'vsconf'}]",11.0,Conference USA,CUSA
401805024,2026-02-06T00:30Z,Liberty,Jacksonville State,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,99.0,99.0,11.0,11.0,8-8,2-3,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,11.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '9-8', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '5-2', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '4-5', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '3-2', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,11.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '8-8', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '3-4', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '3-2', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '2-3', 'type': 'vsconf'}]",11.0,Conference USA,CUSA
401807601,2026-02-06T00:00Z,Vanderbilt,Kentucky,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,5.0,11.0,23.0,23.0,19-0,5-0,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23.0,,11.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '17-3', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '10-0', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '6-2', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '4-2', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23.0,,5.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '19-0', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '10-0', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '5-0', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '5-0', 'type': 'vsconf'}]",23.0,Southeastern Conference,SEC
401819697,2026-02-06T00:00Z,Duke,Louisville,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,21.0,8.0,2.0,2.0,13-6,8-0,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,2.0,,8.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '18-3', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '11-2', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '5-0', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '8-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2.0,,21.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '13-6', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '7-1', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '6-1', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '8-0', 'type': 'vsconf'}]",2.0,Atlantic Coast Conference,ACC
401825324,2026-02-06T00:00Z,Minnesota,Iowa,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,99.0,10.0,7.0,7.0,12-6,3-4,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7.0,,10.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '16-2', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '10-0', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '4-1', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '7-0', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '12-6', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '9-2', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '2-3', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '3-4', 'type': 'vsconf'}]",7.0,Big Ten Conference,Big Ten
401831138,2026-02-06T00:00Z,Evansville,Valparaiso,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png,99.0,99.0,18.0,18.0,4-14,2-5,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png,18.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '0-19', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '0-7', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '0-10', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '0-8', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '4-14', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '3-3', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '1-11', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '2-5', 'type': 'vsconf'}]",18.0,Missouri Valley Conference,MVC
401831136,2026-02-06T00:00Z,Northern Iowa,Bradley,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,99.0,99.0,18.0,18.0,9-8,5-2,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '11-7', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '7-0', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '3-6', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '4-3', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '9-8', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '3-3', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '5-5', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '5-2', 'type': 'vsconf'}]",18.0,Missouri Valley Conference,MVC
401831135,2026-02-06T00:00Z,Murray State,Indiana State,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,99.0,99.0,18.0,18.0,16-2,7-0,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '6-11', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '5-2', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '1-7', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '2-5', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,18.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '16-2', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '9-0', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '5-2', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '7-0', 'type': 'vsconf'}]",18.0,Missouri Valley Conference,MVC
401831134,2026-02-06T00:00Z,Belmont,Drake,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,99.0,99.0,18.0,18.0,11-8,7-1,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png,18.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '5-12', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '1-6', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '4-4', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '4-3', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,18.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '11-8', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '7-3', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '4-3', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '7-1', 'type': 'vsconf'}]",18.0,Missouri Valley Conference,MVC
401824421,2026-02-06T00:00Z,Jackson State,Arkansas-Pine Bluff,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,99.0,99.0,26.0,26.0,4-13,2-3,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '6-10', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '3-3', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '3-7', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '3-3', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '4-13', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '2-5', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '1-8', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '2-3', 'type': 'vsconf'}]",26.0,Southwestern Athletic Conference,SWAC
401824346,2026-02-06T00:00Z,Texas Southern,Bethune-Cookman,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,99.0,99.0,26.0,26.0,8-10,4-2,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,26.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '3-15', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '2-2', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '0-9', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '1-4', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '8-10', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '6-0', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '2-8', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '4-2', 'type': 'vsconf'}]",26.0,Southwestern Athletic Conference,SWAC
401824294,2026-02-06T00:00Z,Alabama State,Southern,Away,Pending,0,0,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,99.0,99.0,26.0,26.0,5-11,2-3,True,1,,STATUS_SCHEDULED,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '8-8', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '4-0', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '4-8', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '4-1', 'type': 'vsconf'}]",https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26.0,,99.0,"[{'abbreviation': 'Season', 'name': 'overall', 'summary': '5-11', 'type': 'total'}
 {'abbreviation': 'Home', 'name': 'Home', 'summary': '3-3', 'type': 'home'}
 {'abbreviation': 'AWAY', 'name': 'Road', 'summary': '2-7', 'type': 'road'}
 {'abbreviation': 'VS CONF', 'name': 'vs. Conf.', 'summary': '2-3', 'type': 'vsconf'}]",26.0,Southwestern Athletic Conference,SWAC
