id,date,Team,Opponent,Location,Game Result,Team Score,Opponent Score,Team Logo,Opponent Logo,Team Rank,Opponent Rank,Team Conf ID,Opponent Conf ID,Overall Record,Conf Record,is_conf_game,type_id,notes_headline,status_type_name,home_conference_id,home_winner,home_current_rank,home_records,away_conference_id,away_winner,away_current_rank,away_records,groups_id,groups_short_name,Team Abbreviation,Opponent Abbreviation,Team Color,Opponent Color,Team Alt Color,Opponent Alt Color,home_abbreviation,home_color,home_alternate_color,away_abbreviation,away_color,away_alternate_color,game_json_url,game_date,PBP,team_box,player_box
401807544,2026-01-04T20:00Z,Oklahoma,Mississippi State,Home,W,95,47,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,8,99,23,23,,,True,1,,STATUS_FINAL,23,True,8,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '14-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-0', 'type': 'vsconf'}]",23,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '14-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '1-1', 'type': 'vsconf'}]",23,SEC,OU,MSST,990000,5d1725,ffffff,c1c6c8,OU,990000,ffffff,MSST,5d1725,c1c6c8,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807544.json,2026-01-04T20:00Z,True,,
401807537,2026-01-04T20:00Z,Alabama,Arkansas,Home,W,77,48,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,99,99,23,23,,,True,1,,STATUS_FINAL,23,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '13-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '1-1', 'type': 'vsconf'}]",23,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-2', 'type': 'vsconf'}]",23,SEC,ALA,ARK,9e1b32,a32136,ffffff,ffffff,ALA,9e1b32,ffffff,ARK,a32136,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807537.json,2026-01-04T20:00Z,True,,
401807539,2026-01-04T20:00Z,Texas,Ole Miss,Home,W,67,64,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,2,15,23,23,,,True,1,,STATUS_FINAL,23,True,2,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '17-0', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-0', 'type': 'vsconf'}]",23,False,15,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '14-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '1-1', 'type': 'vsconf'}]",23,SEC,TEX,MISS,af5c37,13294b,ffffff,cf142b,TEX,af5c37,ffffff,MISS,13294b,cf142b,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807539.json,2026-01-04T20:00Z,True,,
401825249,2026-01-04T20:00Z,Nebraska,Purdue,Home,W,78,62,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,20,99,7,7,,,True,1,,STATUS_FINAL,7,True,20,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-2', 'type': 'vsconf'}]",7,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-5', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-4', 'type': 'vsconf'}]",7,Big Ten,NEB,PUR,e31937,ceb888,ffffff,000000,NEB,e31937,ffffff,PUR,ceb888,000000,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401825249.json,2026-01-04T20:00Z,True,,
401807544,2026-01-04T20:00Z,Mississippi State,Oklahoma,Away,L,47,95,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,99,8,23,23,,,True,1,,STATUS_FINAL,23,True,8,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '14-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-0', 'type': 'vsconf'}]",23,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '14-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '12-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '1-1', 'type': 'vsconf'}]",23,SEC,MSST,OU,5d1725,990000,c1c6c8,ffffff,OU,990000,ffffff,MSST,5d1725,c1c6c8,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807544.json,2026-01-04T20:00Z,True,,
401807539,2026-01-04T20:00Z,Ole Miss,Texas,Away,L,64,67,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,15,2,23,23,,,True,1,,STATUS_FINAL,23,True,2,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '17-0', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '11-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-0', 'type': 'vsconf'}]",23,False,15,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '14-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '1-1', 'type': 'vsconf'}]",23,SEC,MISS,TEX,13294b,af5c37,cf142b,ffffff,TEX,af5c37,ffffff,MISS,13294b,cf142b,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807539.json,2026-01-04T20:00Z,True,,
401827311,2026-01-04T20:00Z,Baylor,Iowa State,Away,W,72,70,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,22,10,8,8,,,True,1,,STATUS_FINAL,8,False,10,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '14-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-1', 'type': 'vsconf'}]",8,True,22,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-1', 'type': 'vsconf'}]",8,Big 12,BAY,ISU,154734,ae192d,ffb81c,ffc72a,ISU,ae192d,ffc72a,BAY,154734,ffb81c,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401827311.json,2026-01-04T20:00Z,True,,
401819652,2026-01-04T19:00Z,Syracuse,Wake Forest,Away,W,73,58,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,99,99,2,2,,,True,1,,STATUS_FINAL,2,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '12-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-2', 'type': 'vsconf'}]",2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '3-1', 'type': 'vsconf'}]",2,ACC,SYR,WAKE,000e54,ceb888,ff431b,2c2a29,WAKE,ceb888,2c2a29,SYR,000e54,ff431b,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819652.json,2026-01-04T19:00Z,True,,
401827312,2026-01-04T19:00Z,West Virginia,Kansas State,Away,W,60,58,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,99,99,8,8,,,True,1,,STATUS_FINAL,8,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-8', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '1-2', 'type': 'vsconf'}]",8,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '3-0', 'type': 'vsconf'}]",8,Big 12,WVU,KSU,eaaa00,330a57,002855,e2e3e4,KSU,330a57,e2e3e4,WVU,eaaa00,002855,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401827312.json,2026-01-04T19:00Z,True,,
401827310,2026-01-04T19:00Z,Kansas,UCF,Away,W,83,68,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,99,99,8,8,,,True,1,,STATUS_FINAL,8,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-4', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-3', 'type': 'vsconf'}]",8,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '1-2', 'type': 'vsconf'}]",8,Big 12,KU,UCF,0051ba,000000,e8000d,b4a169,UCF,000000,b4a169,KU,0051ba,e8000d,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401827310.json,2026-01-04T19:00Z,True,,
401819653,2026-01-04T19:00Z,Virginia,Florida State,Away,W,91,87,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,99,99,2,2,,,True,1,,STATUS_FINAL,2,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '5-11', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-7', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-4', 'type': 'vsconf'}]",2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '12-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '4-0', 'type': 'vsconf'}]",2,ACC,UVA,FSU,f84c1e,782f40,232d4b,ceb888,FSU,782f40,ceb888,UVA,f84c1e,232d4b,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819653.json,2026-01-04T19:00Z,True,,
401819589,2026-01-04T19:00Z,Clemson,Miami (FL),Away,W,70,55,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,99,99,2,2,,,True,1,,STATUS_FINAL,2,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '10-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-2', 'type': 'vsconf'}]",2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '5-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-2', 'type': 'vsconf'}]",2,ACC,CLEM,MIA,f56600,f47423,ffffff,035131,MIA,f47423,035131,CLEM,f56600,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819589.json,2026-01-04T19:00Z,True,,
401807542,2026-01-04T19:00Z,South Carolina,Florida,Away,W,74,63,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,3,99,23,23,,,True,1,,STATUS_FINAL,23,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '12-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-2', 'type': 'vsconf'}]",23,True,3,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-0', 'type': 'vsconf'}]",23,SEC,SC,FLA,73000a,0021a5,000000,fa4616,FLA,0021a5,fa4616,SC,73000a,000000,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807542.json,2026-01-04T19:00Z,True,,
401825250,2026-01-04T19:00Z,Ohio State,Rutgers,Home,W,71,49,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,19,99,7,7,,,True,1,,STATUS_FINAL,7,True,19,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '3-1', 'type': 'vsconf'}]",7,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '8-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-4', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-4', 'type': 'vsconf'}]",7,Big Ten,OSU,RUTG,ba0c2f,ce0e2d,a8adb4,ffffff,OSU,ba0c2f,a8adb4,RUTG,ce0e2d,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401825250.json,2026-01-04T19:00Z,True,,
401807542,2026-01-04T19:00Z,Florida,South Carolina,Home,L,63,74,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,99,3,23,23,,,True,1,,STATUS_FINAL,23,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '12-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-2', 'type': 'vsconf'}]",23,True,3,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-0', 'type': 'vsconf'}]",23,SEC,FLA,SC,0021a5,73000a,fa4616,000000,FLA,0021a5,fa4616,SC,73000a,000000,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807542.json,2026-01-04T19:00Z,True,,
401807543,2026-01-04T19:00Z,Georgia,Texas A&M,Home,W,64,56,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,99,99,23,23,,,True,1,,STATUS_FINAL,23,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '9-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '1-1', 'type': 'vsconf'}]",23,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '7-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '4-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '1-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-2', 'type': 'vsconf'}]",23,SEC,UGA,TA&M,ba0c2f,500000,2c2a29,ffffff,UGA,ba0c2f,2c2a29,TA&M,500000,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807543.json,2026-01-04T19:00Z,True,,
401819563,2026-01-04T19:00Z,NC State,California,Home,W,71,60,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,99,99,2,2,,,True,1,,STATUS_FINAL,2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '11-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '6-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '4-0', 'type': 'vsconf'}]",2,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-7', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '0-4', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-3', 'type': 'vsconf'}]",2,ACC,NCSU,CAL,cc0000,041e42,ffffff,ffc72c,NCSU,cc0000,ffffff,CAL,041e42,ffc72c,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819563.json,2026-01-04T19:00Z,True,,
401819615,2026-01-04T18:00Z,Stanford,UNC,Away,W,77,71,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,99,16,2,2,,,True,1,,STATUS_FINAL,2,False,16,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-2', 'type': 'vsconf'}]",2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-1', 'type': 'vsconf'}]",2,ACC,STAN,UNC,8c1515,7bafd4,ffffff,13294b,UNC,7bafd4,13294b,STAN,8c1515,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819615.json,2026-01-04T18:00Z,True,,
401819615,2026-01-04T18:00Z,UNC,Stanford,Home,L,71,77,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,16,99,2,2,,,True,1,,STATUS_FINAL,2,False,16,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-2', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-2', 'type': 'vsconf'}]",2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-3', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-1', 'type': 'vsconf'}]",2,ACC,UNC,STAN,7bafd4,8c1515,13294b,ffffff,UNC,7bafd4,13294b,STAN,8c1515,ffffff,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819615.json,2026-01-04T18:00Z,True,,
401825246,2026-01-04T17:00Z,Michigan State,Illinois,Home,W,81,75,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,24,99,7,7,,,True,1,,STATUS_FINAL,7,True,24,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '14-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '3-1', 'type': 'vsconf'}]",7,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '13-2', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '10-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '3-2', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '3-1', 'type': 'vsconf'}]",7,Big Ten,MSU,ILL,173f35,ff5f05,ffffff,13294b,MSU,173f35,ffffff,ILL,ff5f05,13294b,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401825246.json,2026-01-04T17:00Z,True,,
401819650,2026-01-04T17:00Z,Duke,Notre Dame,Home,W,82,68,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,99,18,2,2,,,True,1,,STATUS_FINAL,2,True,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '9-6', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '5-1', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '4-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '4-0', 'type': 'vsconf'}]",2,False,18,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '10-4', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-3', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-2', 'type': 'vsconf'}]",2,ACC,DUKE,ND,00539b,062340,ffffff,c99700,DUKE,00539b,ffffff,ND,062340,c99700,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401819650.json,2026-01-04T17:00Z,True,,
401807540,2026-01-04T17:00Z,Kentucky,Missouri,Home,W,74,52,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,https://a.espncdn.com/i/teamlogos/ncaa/500/142.png,11,99,23,23,,,True,1,,STATUS_FINAL,23,True,11,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '15-1', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '8-0', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '6-0', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '2-0', 'type': 'vsconf'}]",23,False,99,"[{'abbreviation': 'Game', 'name': 'overall', 'summary': '12-5', 'type': 'total'}
 {'abbreviation': None, 'name': 'Home', 'summary': '7-3', 'type': 'home'}
 {'abbreviation': None, 'name': 'Road', 'summary': '2-1', 'type': 'road'}
 {'abbreviation': None, 'name': 'vs. Conf.', 'summary': '0-2', 'type': 'vsconf'}]",23,SEC,UK,MIZ,0033a0,f1b82d,ffffff,000000,UK,0033a0,ffffff,MIZ,f1b82d,000000,https://raw.githubusercontent.com/sportsdataverse/wehoop-wbb-raw/main/wbb/json/final/401807540.json,2026-01-04T17:00Z,True,,
